LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSSubClass_E,MSZoning_E,Street_E,Alley_E,LotShape_E,LandContour_E,Utilities_E,LotConfig_E,LandSlope_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,Exterior2nd_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,GarageCond_E,PavedDrive_E,PoolQC_E,Fence_E,MiscFeature_E,MoSold_E,SaleType_E,SaleCondition_E,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasPorch,HasPool,IsNew,OverallQual_2,OverallQual_3,OverallQual_sq,Neighborhood_E_2,Neighborhood_E_3,Neighborhood_E_sq,GrLivArea_2,GrLivArea_3,GrLivArea_sq,ExterQual_E_2,ExterQual_E_3,ExterQual_E_sq,GarageCars_2,GarageCars_3,GarageCars_sq,KitchenQual_E_2,KitchenQual_E_3,KitchenQual_E_sq,GarageArea_2,GarageArea_3,GarageArea_sq,BsmtQual_E_2,BsmtQual_E_3,BsmtQual_E_sq,TotalBsmtSF_2,TotalBsmtSF_3,TotalBsmtSF_sq,1stFlrSF_2,1stFlrSF_3,1stFlrSF_sq,GarageFinish_E_2,GarageFinish_E_3,GarageFinish_E_sq,FullBath_2,FullBath_3,FullBath_sq,YearBuilt_2,YearBuilt_3,YearBuilt_sq,GarageType_E_2,GarageType_E_3,GarageType_E_sq,YearRemodAdd_2,YearRemodAdd_3,YearRemodAdd_sq,MSSubClass_E_2,MSSubClass_E_3,MSSubClass_E_sq,Foundation_E_2,Foundation_E_3,Foundation_E_sq,FireplaceQu_E_2,FireplaceQu_E_3,FireplaceQu_E_sq,TotRmsAbvGrd_2,TotRmsAbvGrd_3,TotRmsAbvGrd_sq,OverallScore,ExterScore,BsmtScore,KitchenScore,FireplaceScore,GarageScore,PoolScore,TotalBath,AllSf,AllFlrSF,AllPorchSF
79.0,9236,6,5,1997,1997,0.0,1200,0,279,1479,1494,0,0,1494,1,0,2,0,3,1,6,0,1997.0,2,576,168,27,0,0,0,0,0,2006,12.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,16.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,2.0,2.0,3.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,5.0,1,1,0,0,1,1,0,0,36,216,2.449489742783178,256.0,4096.0,4.0,2232036,3334661784,38.65229618017538,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,331776,191102976,24.0,16.0,64.0,2.0,2187441,3235225239,38.45776904605882,2232036,3334661784,38.65229618017538,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,3988009,7964053973,44.68780594300866,36.0,216.0,2.449489742783178,3988009,7964053973,44.68780594300866,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,30,6.0,16.0,3.0,0.0,24.0,0.0,3.0,2973,1494,27
80.0,10240,8,5,2005,2005,178.0,0,0,1030,1030,1038,1060,0,2098,0,0,2,1,3,1,8,1,2005.0,3,878,192,52,0,0,0,0,0,2006,15.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,24.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,6.0,6.0,6.0,4.0,2.0,5.0,4.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,6.0,5.0,5.0,1,1,1,1,1,1,0,1,64,512,2.8284271247461903,576.0,13824.0,4.898979485566356,4401604,9234565192,45.803929962395145,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,16.0,64.0,2.0,770884,676836152,29.631064780058107,16.0,64.0,2.0,1060900,1092727000,32.09361307176243,1077444,1118386872,32.218007387174026,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,36.0,216.0,2.449489742783178,4020025,8060150125,44.77722635447622,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,64,512,2.8284271247461903,40,12.0,16.0,4.0,5.0,24.0,0.0,2.5,3128,2098,52
61.0,7930,6,8,1969,2005,0.0,439,472,115,1026,1026,0,0,1026,1,0,1,0,3,1,5,0,1969.0,2,440,171,48,0,0,0,0,0,2009,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0,4.0,5.0,2.0,2.0,10.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,7.0,4.0,6.0,4.0,2.0,5.0,3.0,7.0,2.0,3.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,5.0,1,1,0,0,1,1,0,0,36,216,2.449489742783178,121.0,1331.0,3.3166247903554,1052676,1080045576,32.03123475609393,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,193600,85184000,20.97617696340303,9.0,27.0,1.7320508075688772,1052676,1080045576,32.03123475609393,1052676,1080045576,32.03123475609393,9.0,27.0,1.7320508075688772,1,1,1.0,3876961,7633736209,44.37341546466758,9.0,27.0,1.7320508075688772,4020025,8060150125,44.77722635447622,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,48,8.0,12.0,3.0,0.0,24.0,0.0,2.0,2052,1026,48
34.0,3230,6,5,1999,1999,894.0,381,0,348,729,742,729,0,1471,0,0,2,1,3,1,6,0,1999.0,2,440,0,24,0,0,0,0,0,2009,6.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,20.0,4.0,5.0,5.0,7.0,2.0,2.0,7.0,7.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,6.0,5.0,5.0,1,1,1,1,0,1,0,0,36,216,2.449489742783178,400.0,8000.0,4.47213595499958,2163841,3183010111,38.353617821530214,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,193600,85184000,20.97617696340303,16.0,64.0,2.0,531441,387420489,27.0,550564,408518488,27.23967694375247,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3996001,7988005999,44.710177812216315,9.0,27.0,1.7320508075688772,3996001,7988005999,44.710177812216315,36.0,216.0,2.449489742783178,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,30,8.0,16.0,2.0,0.0,24.0,0.0,2.5,2200,1471,24
68.0,10769,8,5,2007,2007,0.0,20,0,846,866,866,902,0,1768,0,0,2,1,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,0,2009,15.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,16.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,1,0,1,1,0,1,64,512,2.8284271247461903,256.0,4096.0,4.0,3125824,5526456832,42.04759208325728,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,334084,193100552,24.041630560342615,16.0,64.0,2.0,749956,649461896,29.427877939124322,749956,649461896,29.427877939124322,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36.0,216.0,2.449489742783178,4028049,8084294343,44.799553569204235,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,49,343,2.6457513110645907,40,12.0,16.0,3.0,0.0,24.0,0.0,2.5,2634,1768,105
0.0,11616,6,5,1978,1978,328.0,438,0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,1978.0,2,440,335,0,0,0,0,0,0,2010,15.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,7.0,4.0,5.0,4.0,7.0,5.0,2.0,9.0,10.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,4.0,6.0,4.0,4.0,6.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,1,1,1,1,1,0,0,0,36,216,2.449489742783178,49.0,343.0,2.6457513110645907,1920996,2662500456,37.22902093797257,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,193600,85184000,20.97617696340303,9.0,27.0,1.7320508075688772,451584,303464448,25.92296279363144,451584,303464448,25.92296279363144,16.0,64.0,2.0,4,8,1.4142135623730951,3912484,7738893352,44.474711915874174,36.0,216.0,2.449489742783178,3912484,7738893352,44.474711915874174,225.0,3375.0,3.872983346207417,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,36,216,2.449489742783178,30,8.0,12.0,2.0,4.0,24.0,0.0,2.5,2058,1386,0
24.0,2280,7,5,1999,1999,360.0,549,0,195,744,757,744,0,1501,0,0,2,1,3,1,6,0,1999.0,2,440,0,0,0,0,0,0,0,2008,6.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,20.0,4.0,5.0,2.0,7.0,2.0,2.0,7.0,7.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,9.0,5.0,5.0,1,1,1,1,0,0,0,0,49,343,2.6457513110645907,400.0,8000.0,4.47213595499958,2253001,3381754501,38.742741255621034,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,193600,85184000,20.97617696340303,16.0,64.0,2.0,553536,411830784,27.27636339397171,573049,433798093,27.51363298439521,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3996001,7988005999,44.710177812216315,9.0,27.0,1.7320508075688772,3996001,7988005999,44.710177812216315,36.0,216.0,2.449489742783178,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,35,8.0,16.0,2.0,0.0,24.0,0.0,2.5,2245,1501,0
65.0,12257,8,5,1995,1995,513.0,56,64,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995.0,3,752,222,98,0,0,0,0,0,2007,15.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,25.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,7.0,6.0,5.0,2.0,5.0,3.0,7.0,4.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,11.0,5.0,5.0,1,1,1,1,1,1,0,0,64,512,2.8284271247461903,625.0,15625.0,5.0,6405961,16213487291,50.309044912421065,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,565504,425259008,27.422618401604176,16.0,64.0,2.0,1737124,2289529432,36.30426972134269,1763584,2342039552,36.4417343165772,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,3980025,7940149875,44.66542286825459,36.0,216.0,2.449489742783178,3980025,7940149875,44.66542286825459,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,16.0,64.0,2.0,81,729,3.0,40,12.0,16.0,3.0,4.0,24.0,0.0,2.5,3849,2531,98
70.0,9100,6,6,1959,1959,0.0,612,0,252,864,864,0,0,864,0,0,1,0,2,1,5,0,2008.0,1,300,0,0,0,0,0,0,450,2009,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,1,1,0,0,0,0,0,0,36,216,2.449489742783178,121.0,1331.0,3.3166247903554,746496,644972544,29.393876913398138,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,90000,27000000,17.320508075688775,9.0,27.0,1.7320508075688772,746496,644972544,29.393876913398138,746496,644972544,29.393876913398138,4.0,8.0,1.4142135623730951,1,1,1.0,3837681,7518017079,44.26059195266146,9.0,27.0,1.7320508075688772,3837681,7518017079,44.26059195266146,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,36,8.0,12.0,2.0,0.0,20.0,0.0,1.0,1728,864,0
60.0,6911,5,5,1924,1950,0.0,405,0,740,1145,1301,0,0,1301,0,0,1,0,2,1,5,0,1965.0,2,440,0,0,0,0,0,0,0,2009,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,4.0,6.0,6.0,3.0,2.0,5.0,1.0,6.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,4.0,5.0,5.0,1,1,0,0,0,0,0,0,25,125,2.23606797749979,16.0,64.0,2.0,1692601,2202073901,36.069377593742864,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,1.0,1.0,1.0,193600,85184000,20.97617696340303,9.0,27.0,1.7320508075688772,1311025,1501123625,33.83784863137726,1692601,2202073901,36.069377593742864,4.0,8.0,1.4142135623730951,1,1,1.0,3701776,7122217024,43.86342439892262,9.0,27.0,1.7320508075688772,3802500,7414875000,44.15880433163923,1.0,1.0,1.0,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,25,8.0,12.0,1.0,0.0,24.0,0.0,1.0,2446,1301,0
72.0,8640,7,5,2009,2009,0.0,24,0,732,756,764,783,0,1547,0,0,2,1,3,1,7,0,2009.0,2,614,169,45,0,0,0,0,0,2010,15.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,20.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,2.0,2.0,4.0,6.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,9.0,5.0,1,1,1,0,1,1,0,1,49,343,2.6457513110645907,400.0,8000.0,4.47213595499958,2393209,3702294323,39.331920878594275,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,376996,231475544,24.779023386727733,16.0,64.0,2.0,571536,432081216,27.49545416973504,583696,445943744,27.640549922170507,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4036081,8108486729,44.82186966202994,36.0,216.0,2.449489742783178,4036081,8108486729,44.82186966202994,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,49,343,2.6457513110645907,35,8.0,16.0,3.0,0.0,24.0,0.0,2.5,2303,1547,45
82.0,9430,8,5,1999,1999,673.0,1163,0,89,1252,1268,1097,0,2365,1,0,2,1,3,1,8,1,1999.0,3,856,0,128,0,0,180,0,0,2009,15.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,25.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,5.0,1,1,1,1,0,1,0,0,64,512,2.8284271247461903,625.0,15625.0,5.0,5593225,13227977125,48.63126566315131,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,732736,627222016,29.257477676655586,16.0,64.0,2.0,1567504,1962515008,35.38361202590826,1607824,2038720832,35.608987629529715,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,3996001,7988005999,44.710177812216315,36.0,216.0,2.449489742783178,3996001,7988005999,44.710177812216315,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,64,512,2.8284271247461903,40,12.0,16.0,3.0,5.0,24.0,0.0,3.5,3617,2365,308
30.0,9549,8,5,1995,1996,0.0,437,1057,0,1494,1494,0,0,1494,1,0,1,1,2,1,6,1,1995.0,2,481,0,30,0,0,216,0,0,2006,14.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,21.0,4.0,5.0,5.0,5.0,5.0,2.0,11.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,2.0,5.0,4.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,0,0,0,1,0,0,64,512,2.8284271247461903,441.0,9261.0,4.58257569495584,2232036,3334661784,38.65229618017538,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,16.0,64.0,2.0,231361,111284641,21.93171219946131,16.0,64.0,2.0,2232036,3334661784,38.65229618017538,2232036,3334661784,38.65229618017538,16.0,64.0,2.0,1,1,1.0,3980025,7940149875,44.66542286825459,36.0,216.0,2.449489742783178,3984016,7952095936,44.67661580737735,196.0,2744.0,3.7416573867739413,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,36,216,2.449489742783178,40,9.0,20.0,4.0,5.0,24.0,0.0,2.5,2988,1494,246
75.0,14587,9,5,2008,2008,284.0,0,0,1498,1498,1506,0,0,1506,0,0,2,0,2,1,6,1,2008.0,2,592,0,174,0,0,0,0,0,2008,12.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,20.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,9.0,8.0,6.0,1,1,0,1,0,1,0,1,81,729,3.0,400.0,8000.0,4.47213595499958,2268036,3415662216,38.80721582386451,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,16.0,64.0,2.0,350464,207474688,24.331050121192877,16.0,64.0,2.0,2244004,3361517992,38.704004960727254,2268036,3415662216,38.80721582386451,16.0,64.0,2.0,4,8,1.4142135623730951,4032064,8096384512,44.81071300481616,36.0,216.0,2.449489742783178,4032064,8096384512,44.81071300481616,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,36,216,2.449489742783178,45,12.0,16.0,4.0,5.0,24.0,0.0,2.0,3004,1506,174
80.0,10421,7,5,1988,1988,42.0,394,0,586,980,980,734,0,1714,0,0,2,1,3,1,7,1,1988.0,2,496,228,66,156,0,0,0,500,2010,15.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,14.0,4.0,5.0,4.0,7.0,2.0,2.0,9.0,10.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,4.0,6.0,2.0,4.0,6.0,3.0,1.0,3.0,2.0,6.0,5.0,5.0,1,1,1,1,1,1,0,0,49,343,2.6457513110645907,196.0,2744.0,3.7416573867739413,2937796,5035382344,41.400483088968905,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,246016,122023936,22.271057451320086,16.0,64.0,2.0,960400,941192000,31.304951684997057,960400,941192000,31.304951684997057,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3952144,7856862272,44.58699361921591,36.0,216.0,2.449489742783178,3952144,7856862272,44.58699361921591,225.0,3375.0,3.872983346207417,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,49,343,2.6457513110645907,35,8.0,16.0,2.0,4.0,24.0,0.0,2.5,2694,1714,222
75.0,12508,6,7,1940,1985,0.0,660,0,323,983,983,767,0,1750,1,0,2,0,4,1,7,0,1989.0,1,423,245,0,156,0,0,0,1300,2008,7.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,12.0,4.0,5.0,4.0,3.0,2.0,2.0,12.0,15.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,4.0,2.0,6.0,2.0,4.0,6.0,3.0,1.0,5.0,2.0,7.0,5.0,5.0,1,1,1,0,1,0,0,0,36,216,2.449489742783178,144.0,1728.0,3.4641016151377544,3062500,5359375000,41.83300132670378,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,178929,75686967,20.566963801203133,16.0,64.0,2.0,966289,949862087,31.352830813181765,966289,949862087,31.352830813181765,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3763600,7301384000,44.04543109109048,36.0,216.0,2.449489742783178,3940225,7821346625,44.553338819890925,49.0,343.0,2.6457513110645907,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,49,343,2.6457513110645907,42,8.0,16.0,2.0,0.0,24.0,0.0,3.0,2733,1750,156
70.0,9100,7,5,2004,2005,0.0,24,0,1836,1860,1836,0,0,1836,0,0,2,0,3,1,8,1,2004.0,2,484,120,33,0,0,0,0,0,2006,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,16.0,4.0,5.0,4.0,5.0,5.0,2.0,12.0,15.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,4.0,5.0,5.0,1,1,0,0,1,1,0,1,49,343,2.6457513110645907,256.0,4096.0,4.0,3370896,6188965056,42.8485705712571,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,234256,113379904,22.0,16.0,64.0,2.0,3459600,6434856000,43.12771730569565,3370896,6188965056,42.8485705712571,16.0,64.0,2.0,4,8,1.4142135623730951,4016016,8048096064,44.76605857119878,36.0,216.0,2.449489742783178,4020025,8060150125,44.77722635447622,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,64,512,2.8284271247461903,35,12.0,16.0,3.0,5.0,24.0,0.0,2.0,3696,1836,33
47.0,53504,8,5,2003,2003,603.0,1416,0,234,1650,1690,1589,0,3279,1,0,3,1,4,1,12,1,2003.0,3,841,503,36,0,0,210,0,0,2010,15.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,23.0,4.0,5.0,4.0,7.0,5.0,2.0,13.0,8.0,3.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,4.0,4.0,5.0,7.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,1,1,1,1,1,1,0,1,64,512,2.8284271247461903,529.0,12167.0,4.795831523312719,10751841,35255286639,57.262553208881634,16.0,64.0,2.0,9,27,1.7320508075688772,16.0,64.0,2.0,707281,594823321,29.0,16.0,64.0,2.0,2722500,4492125000,40.620192023179804,2856100,4826809000,41.10960958218893,16.0,64.0,2.0,9,27,1.7320508075688772,4012009,8036054027,44.75488800120049,49.0,343.0,2.6457513110645907,4012009,8036054027,44.75488800120049,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,144,1728,3.4641016151377544,40,16.0,16.0,4.0,5.0,24.0,0.0,4.5,4929,3279,246
0.0,7252,5,5,1982,1982,0.0,685,0,173,858,858,0,0,858,1,0,1,0,2,1,5,0,1983.0,2,576,120,0,0,0,0,0,0,2009,9.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,7.0,4.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,0,0,1,0,0,0,25,125,2.23606797749979,49.0,343.0,2.6457513110645907,736164,631628712,29.29163703175362,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,331776,191102976,24.0,16.0,64.0,2.0,736164,631628712,29.29163703175362,736164,631628712,29.29163703175362,4.0,8.0,1.4142135623730951,1,1,1.0,3928324,7785938168,44.51965857910413,9.0,27.0,1.7320508075688772,3928324,7785938168,44.51965857910413,81.0,729.0,3.0,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,25,8.0,16.0,2.0,0.0,24.0,0.0,2.0,1716,858,0
67.0,8877,4,5,1951,1951,0.0,836,0,0,836,1220,0,0,1220,0,0,1,0,2,1,6,0,1951.0,2,396,0,0,0,0,0,0,0,2006,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,6.0,3.0,2.0,3.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,4.0,5.0,1,1,0,0,0,0,0,0,16,64,2.0,36.0,216.0,2.449489742783178,1488400,1815848000,34.92849839314596,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,156816,62099136,19.8997487421324,4.0,8.0,1.4142135623730951,698896,584277056,28.91366458960192,1488400,1815848000,34.92849839314596,4.0,8.0,1.4142135623730951,1,1,1.0,3806401,7426288351,44.170125650715555,9.0,27.0,1.7320508075688772,3806401,7426288351,44.170125650715555,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,20,8.0,6.0,2.0,0.0,24.0,0.0,1.0,2056,1220,0
